# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-03-21 12:05:42 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10254005 SALTON SEA NR WESTMORLAND CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 10254005
#            TS   parameter     statistic     Description
#          7209       62614     00003     Lake or reservoir water surface elevation above NGVD 1929, feet (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	DATE	WSE	7209_62614_00003_cd
USGS	10254005	1989-05-09	-227.40	A
USGS	10254005	1989-05-10	-227.40	A
USGS	10254005	1989-05-11	-227.40	A
USGS	10254005	1989-05-12	-227.50	A
USGS	10254005	1989-05-13	-227.50	A
USGS	10254005	1989-05-14	-227.50	A
USGS	10254005	1989-05-15	-227.50	A
USGS	10254005	1989-05-16	-227.50	A
USGS	10254005	1989-05-17	-227.50	A
USGS	10254005	1989-05-18	-227.50	A
USGS	10254005	1989-05-19	-227.50	A
USGS	10254005	1989-05-20	-227.50	A
USGS	10254005	1989-05-21	-227.50	A
USGS	10254005	1989-05-22	-227.50	A
USGS	10254005	1989-05-23	-227.50	A
USGS	10254005	1989-05-24	-227.50	A
USGS	10254005	1989-05-25	-227.50	A
USGS	10254005	1989-05-26	-227.50	A
USGS	10254005	1989-05-27	-227.50	A
USGS	10254005	1989-05-28	-227.50	A
USGS	10254005	1989-05-29	-227.50	A
USGS	10254005	1989-05-30	-227.50	A
USGS	10254005	1989-05-31	-227.50	A
USGS	10254005	1989-06-01	-227.50	A
USGS	10254005	1989-06-02	-227.50	A
USGS	10254005	1989-06-03	-227.60	A
USGS	10254005	1989-06-04	-227.60	A
USGS	10254005	1989-06-05	-227.60	A
USGS	10254005	1989-06-06	-227.60	A
USGS	10254005	1989-06-07	-227.60	A
USGS	10254005	1989-06-08	-227.60	A
USGS	10254005	1989-06-09	-227.60	A
USGS	10254005	1989-06-10	-227.60	A
USGS	10254005	1989-06-11	-227.60	A
USGS	10254005	1989-06-12	-227.60	A
USGS	10254005	1989-06-13	-227.60	A
USGS	10254005	1989-06-14	-227.60	A
USGS	10254005	1989-06-15	-227.60	A
USGS	10254005	1989-06-16	-227.60	A
USGS	10254005	1989-06-17	-227.60	A
USGS	10254005	1989-06-18	-227.60	A
USGS	10254005	1989-06-19	-227.60	A
USGS	10254005	1989-06-20	-227.70	A
USGS	10254005	1989-06-21	-227.70	A
USGS	10254005	1989-06-22	-227.70	A
USGS	10254005	1989-06-23	-227.70	A
USGS	10254005	1989-06-24	-227.70	A
USGS	10254005	1989-06-25	-227.70	A
USGS	10254005	1989-06-26	-227.70	A
USGS	10254005	1989-06-27	-227.70	A
USGS	10254005	1989-06-28	-227.70	A
USGS	10254005	1989-06-29	-227.70	A
USGS	10254005	1989-06-30	-227.80	A
USGS	10254005	1989-07-01	-227.80	A
USGS	10254005	1989-07-02	-227.80	A
USGS	10254005	1989-07-03	-227.80	A
USGS	10254005	1989-07-04	-227.80	A
USGS	10254005	1989-07-05	-227.80	A
USGS	10254005	1989-07-06	-227.80	A
USGS	10254005	1989-07-07	-227.80	A
USGS	10254005	1989-07-08	-227.80	A
USGS	10254005	1989-07-09	-227.80	A
USGS	10254005	1989-07-10	-227.80	A
USGS	10254005	1989-07-11	-227.80	A
USGS	10254005	1989-07-12	-227.80	A
USGS	10254005	1989-07-13	-227.80	A
USGS	10254005	1989-07-14	-227.80	A
USGS	10254005	1989-07-15	-227.80	A
USGS	10254005	1989-07-16	-227.80	A
USGS	10254005	1989-07-17	-227.80	A
USGS	10254005	1989-07-18	-227.80	A
USGS	10254005	1989-07-19	-227.80	A
USGS	10254005	1989-07-20	-227.80	A
USGS	10254005	1989-07-21	-227.80	A
USGS	10254005	1989-07-22	-227.80	A
USGS	10254005	1989-07-23	-227.90	A
USGS	10254005	1989-07-24	-227.90	A
USGS	10254005	1989-07-25	-227.90	A
USGS	10254005	1989-07-26	-227.90	A
USGS	10254005	1989-07-27	-227.90	A
USGS	10254005	1989-07-28	-227.90	A
USGS	10254005	1989-07-29	-227.90	A
USGS	10254005	1989-07-30	-227.90	A
USGS	10254005	1989-07-31	-227.90	A
USGS	10254005	1989-08-01	-228.00	A
USGS	10254005	1989-08-02	-228.00	A
USGS	10254005	1989-08-03	-228.00	A
USGS	10254005	1989-08-04	-228.00	A
USGS	10254005	1989-08-05	-228.00	A
USGS	10254005	1989-08-06	-228.00	A
USGS	10254005	1989-08-07	-228.00	A
USGS	10254005	1989-08-08	-228.00	A
USGS	10254005	1989-08-09	-228.00	A
USGS	10254005	1989-08-10	-228.00	A
USGS	10254005	1989-08-11	-228.00	A
USGS	10254005	1989-08-12	-228.00	A
USGS	10254005	1989-08-13	-228.00	A
USGS	10254005	1989-08-14	-228.00	A
USGS	10254005	1989-08-15	-228.00	A
USGS	10254005	1989-08-16	-228.00	A
USGS	10254005	1989-08-17	-228.00	A
USGS	10254005	1989-08-18	-228.00	A
USGS	10254005	1989-08-19	-228.10	A
USGS	10254005	1989-08-20	-228.10	A
USGS	10254005	1989-08-21	-228.10	A
USGS	10254005	1989-08-22	-228.20	A
USGS	10254005	1989-08-23	-228.20	A
USGS	10254005	1989-08-24	-228.20	A
USGS	10254005	1989-08-25	-228.20	A
USGS	10254005	1989-08-26	-228.20	A
USGS	10254005	1989-08-27	-228.20	A
USGS	10254005	1989-08-28	-228.20	A
USGS	10254005	1989-08-29	-228.20	A
USGS	10254005	1989-08-30	-228.30	A
USGS	10254005	1989-08-31	-228.30	A
USGS	10254005	1989-09-01	-228.30	A
USGS	10254005	1989-09-02	-228.30	A
USGS	10254005	1989-09-03	-228.30	A
USGS	10254005	1989-09-04	-228.30	A
USGS	10254005	1989-09-05	-228.30	A
USGS	10254005	1989-09-06	-228.30	A
USGS	10254005	1989-09-07	-228.30	A
USGS	10254005	1989-09-08	-228.30	A
USGS	10254005	1989-09-09	-228.30	A
USGS	10254005	1989-09-10	-228.30	A
USGS	10254005	1989-09-11	-228.30	A
USGS	10254005	1989-09-12	-228.30	A
USGS	10254005	1989-09-13	-228.40	A
USGS	10254005	1989-09-14	-228.40	A
USGS	10254005	1989-09-15	-228.40	A
USGS	10254005	1989-09-16	-228.40	A
USGS	10254005	1989-09-17	-228.40	A
USGS	10254005	1989-09-18	-228.50	A
USGS	10254005	1989-09-19	-228.50	A
USGS	10254005	1989-09-20	-228.50	A
USGS	10254005	1989-09-21	-228.50	A
USGS	10254005	1989-09-22	-228.50	A
USGS	10254005	1989-09-23	-228.50	A
USGS	10254005	1989-09-24	-228.50	A
USGS	10254005	1989-09-25	-228.50	A
USGS	10254005	1989-09-26	-228.50	A
USGS	10254005	1989-09-27	-228.50	A
USGS	10254005	1989-09-28	-228.50	A
USGS	10254005	1989-09-29	-228.50	A
USGS	10254005	1989-09-30	-228.60	A
USGS	10254005	1989-10-01	-228.60	A
USGS	10254005	1989-10-02	-228.60	A
USGS	10254005	1989-10-03	-228.60	A
USGS	10254005	1989-10-04	-228.60	A
USGS	10254005	1989-10-05	-228.60	A
USGS	10254005	1989-10-06	-228.60	A
USGS	10254005	1989-10-07	-228.60	A
USGS	10254005	1989-10-08	-228.60	A
USGS	10254005	1989-10-09	-228.60	A
USGS	10254005	1989-10-10	-228.60	A
USGS	10254005	1989-10-11	-228.60	A
USGS	10254005	1989-10-12	-228.60	A
USGS	10254005	1989-10-13	-228.60	A
USGS	10254005	1989-10-14	-228.60	A
USGS	10254005	1989-10-15	-228.60	A
USGS	10254005	1989-10-16	-228.60	A
USGS	10254005	1989-10-17	-228.60	A
USGS	10254005	1989-10-18	-228.60	A
USGS	10254005	1989-10-19	-228.60	A
USGS	10254005	1989-10-20	-228.60	A
USGS	10254005	1989-10-21	-228.60	A
USGS	10254005	1989-10-22	-228.60	A
USGS	10254005	1989-10-23	-228.60	A
USGS	10254005	1989-10-24	-228.60	A
USGS	10254005	1989-10-25	-228.70	A
USGS	10254005	1989-10-26	-228.70	A
USGS	10254005	1989-10-27	-228.70	A
USGS	10254005	1989-10-28	-228.70	A
USGS	10254005	1989-10-29	-228.70	A
USGS	10254005	1989-10-30	-228.70	A
USGS	10254005	1989-10-31	-228.70	A
USGS	10254005	1989-11-01	-228.70	A
USGS	10254005	1989-11-02	-228.70	A
USGS	10254005	1989-11-03	-228.70	A
USGS	10254005	1989-11-04	-228.70	A
USGS	10254005	1989-11-05	-228.70	A
USGS	10254005	1989-11-06	-228.70	A
USGS	10254005	1989-11-07	-228.70	A
USGS	10254005	1989-11-08	-228.70	A
USGS	10254005	1989-11-09	-228.70	A
USGS	10254005	1989-11-10	-228.70	A
USGS	10254005	1989-11-11	-228.60	A
USGS	10254005	1989-11-12	-228.60	A
USGS	10254005	1989-11-13	-228.60	A
USGS	10254005	1989-11-14	-228.60	A
USGS	10254005	1989-11-15	-228.60	A
USGS	10254005	1989-11-16	-228.60	A
USGS	10254005	1989-11-17	-228.60	A
USGS	10254005	1989-11-18	-228.60	A
USGS	10254005	1989-11-19	-228.60	A
USGS	10254005	1989-11-20	-228.60	A
USGS	10254005	1989-11-21	-228.60	A
USGS	10254005	1989-11-22	-228.60	A
USGS	10254005	1989-11-23	-228.60	A
USGS	10254005	1989-11-24	-228.60	A
USGS	10254005	1989-11-25	-228.60	A
USGS	10254005	1989-11-26	-228.60	A
USGS	10254005	1989-11-27	-228.60	A
USGS	10254005	1989-11-28	-228.60	A
USGS	10254005	1989-11-29	-228.60	A
USGS	10254005	1989-11-30	-228.60	A
USGS	10254005	1989-12-01	-228.60	A
USGS	10254005	1989-12-02	-228.60	A
USGS	10254005	1989-12-03	-228.60	A
USGS	10254005	1989-12-04	-228.60	A
USGS	10254005	1989-12-05	-228.60	A
USGS	10254005	1989-12-06	-228.60	A
USGS	10254005	1989-12-07	-228.60	A
USGS	10254005	1989-12-08	-228.60	A
USGS	10254005	1989-12-09	-228.60	A
USGS	10254005	1989-12-10	-228.60	A
USGS	10254005	1989-12-11	-228.60	A
USGS	10254005	1989-12-12	-228.60	A
USGS	10254005	1989-12-13	-228.60	A
USGS	10254005	1989-12-14	-228.60	A
USGS	10254005	1989-12-15	-228.60	A
USGS	10254005	1989-12-16	-228.60	A
USGS	10254005	1989-12-17	-228.50	A
USGS	10254005	1989-12-18	-228.50	A
USGS	10254005	1989-12-19	-228.50	A
USGS	10254005	1989-12-20	-228.50	A
USGS	10254005	1989-12-21	-228.50	A
USGS	10254005	1989-12-22	-228.50	A
USGS	10254005	1989-12-23	-228.50	A
USGS	10254005	1989-12-24	-228.50	A
USGS	10254005	1989-12-25	-228.50	A
USGS	10254005	1989-12-26	-228.50	A
USGS	10254005	1989-12-27	-228.50	A
USGS	10254005	1989-12-28	-228.50	A
USGS	10254005	1989-12-29	-228.40	A
USGS	10254005	1989-12-30	-228.40	A
USGS	10254005	1989-12-31	-228.40	A
USGS	10254005	1990-01-01	-228.40	A
USGS	10254005	1990-01-02	-228.40	A
USGS	10254005	1990-01-03	-228.40	A
USGS	10254005	1990-01-04	-228.40	A
USGS	10254005	1990-01-05	-228.40	A
USGS	10254005	1990-01-06	-228.40	A
USGS	10254005	1990-01-07	-228.40	A
USGS	10254005	1990-01-08	-228.40	A
USGS	10254005	1990-01-09	-228.40	A
USGS	10254005	1990-01-10	-228.40	A
USGS	10254005	1990-01-11	-228.40	A
USGS	10254005	1990-01-12	-228.40	A
USGS	10254005	1990-01-13	-228.40	A
USGS	10254005	1990-01-14	-228.40	A
USGS	10254005	1990-01-15	-228.40	A
USGS	10254005	1990-01-16	-228.40	A
USGS	10254005	1990-01-17	-228.30	A
USGS	10254005	1990-01-18	-228.30	A
USGS	10254005	1990-01-19	-228.30	A
USGS	10254005	1990-01-20	-228.30	A
USGS	10254005	1990-01-21	-228.30	A
USGS	10254005	1990-01-22	-228.30	A
USGS	10254005	1990-01-23	-228.30	A
USGS	10254005	1990-01-24	-228.30	A
USGS	10254005	1990-01-25	-228.30	A
USGS	10254005	1990-01-26	-228.30	A
USGS	10254005	1990-01-27	-228.30	A
USGS	10254005	1990-01-28	-228.30	A
USGS	10254005	1990-01-29	-228.30	A
USGS	10254005	1990-01-30	-228.30	A
USGS	10254005	1990-01-31	-228.30	A
USGS	10254005	1990-02-01	-228.20	A
USGS	10254005	1990-02-02	-228.20	A
USGS	10254005	1990-02-03	-228.20	A
USGS	10254005	1990-02-04	-228.20	A
USGS	10254005	1990-02-05	-228.20	A
USGS	10254005	1990-02-06	-228.20	A
USGS	10254005	1990-02-07	-228.20	A
USGS	10254005	1990-02-08	-228.20	A
USGS	10254005	1990-02-09	-228.20	A
USGS	10254005	1990-02-10	-228.20	A
USGS	10254005	1990-02-11	-228.20	A
USGS	10254005	1990-02-12	-228.20	A
USGS	10254005	1990-02-13	-228.20	A
USGS	10254005	1990-02-14	-228.20	A
USGS	10254005	1990-02-15	-228.20	A
USGS	10254005	1990-02-16	-228.20	A
USGS	10254005	1990-02-17	-228.20	A
USGS	10254005	1990-02-18	-228.20	A
USGS	10254005	1990-02-19	-228.20	A
USGS	10254005	1990-02-20	-228.20	A
USGS	10254005	1990-02-21	-228.20	A
USGS	10254005	1990-02-22	-228.20	A
USGS	10254005	1990-02-23	-228.20	A
USGS	10254005	1990-02-24	-228.20	A
USGS	10254005	1990-02-25	-228.10	A
USGS	10254005	1990-02-26	-228.10	A
USGS	10254005	1990-02-27	-228.10	A
USGS	10254005	1990-02-28	-228.10	A
USGS	10254005	1990-03-01	-228.10	A
USGS	10254005	1990-03-02	-228.10	A
USGS	10254005	1990-03-03	-228.10	A
USGS	10254005	1990-03-04	-228.10	A
USGS	10254005	1990-03-05	-228.10	A
USGS	10254005	1990-03-06	-228.00	A
USGS	10254005	1990-03-07	-228.00	A
USGS	10254005	1990-03-08	-228.00	A
USGS	10254005	1990-03-09	-228.00	A
USGS	10254005	1990-03-10	-228.00	A
USGS	10254005	1990-03-11	-228.00	A
USGS	10254005	1990-03-12	-228.00	A
USGS	10254005	1990-03-13	-228.00	A
USGS	10254005	1990-03-14	-228.00	A
USGS	10254005	1990-03-15	-228.00	A
USGS	10254005	1990-03-16	-228.00	A
USGS	10254005	1990-03-17	-228.00	A
USGS	10254005	1990-03-18	-228.00	A
USGS	10254005	1990-03-19	-228.00	A
USGS	10254005	1990-03-20	-228.00	A
USGS	10254005	1990-03-21	-227.90	A
USGS	10254005	1990-03-22	-227.90	A
USGS	10254005	1990-03-23	-227.90	A
USGS	10254005	1990-03-24	-227.90	A
USGS	10254005	1990-03-25	-227.90	A
USGS	10254005	1990-03-26	-227.80	A
USGS	10254005	1990-03-27	-227.80	A
USGS	10254005	1990-03-28	-227.80	A
USGS	10254005	1990-03-29	-227.80	A
USGS	10254005	1990-03-30	-227.80	A
USGS	10254005	1990-03-31	-227.80	A
USGS	10254005	1990-04-01	-227.80	A
USGS	10254005	1990-04-02	-227.80	A
USGS	10254005	1990-04-03	-227.80	A
USGS	10254005	1990-04-04	-227.80	A
USGS	10254005	1990-04-05	-227.80	A
USGS	10254005	1990-04-06	-227.80	A
USGS	10254005	1990-04-07	-227.80	A
USGS	10254005	1990-04-08	-227.80	A
USGS	10254005	1990-04-09	-227.80	A
USGS	10254005	1990-04-10	-227.80	A
USGS	10254005	1990-04-11	-227.80	A
USGS	10254005	1990-04-12	-227.80	A
USGS	10254005	1990-04-13	-227.80	A
USGS	10254005	1990-04-14	-227.70	A
USGS	10254005	1990-04-15	-227.70	A
USGS	10254005	1990-04-16	-227.70	A
USGS	10254005	1990-04-17	-227.70	A
USGS	10254005	1990-04-18	-227.70	A
USGS	10254005	1990-04-19	-227.70	A
USGS	10254005	1990-04-20	-227.70	A
USGS	10254005	1990-04-21	-227.70	A
USGS	10254005	1990-04-22	-227.70	A
USGS	10254005	1990-04-23	-227.70	A
USGS	10254005	1990-04-24	-227.70	A
USGS	10254005	1990-04-25	-227.70	A
USGS	10254005	1990-04-26	-227.70	A
USGS	10254005	1990-04-27	-227.70	A
USGS	10254005	1990-04-28	-227.70	A
USGS	10254005	1990-04-29	-227.80	A
USGS	10254005	1990-04-30	-227.80	A
USGS	10254005	1990-05-01	-227.80	A
USGS	10254005	1990-05-02	-227.80	A
USGS	10254005	1990-05-03	-227.80	A
USGS	10254005	1990-05-04	-227.70	A
USGS	10254005	1990-05-05	-227.70	A
USGS	10254005	1990-05-06	-227.70	A
USGS	10254005	1990-05-07	-227.70	A
USGS	10254005	1990-05-08	-227.70	A
USGS	10254005	1990-05-09	-227.70	A
USGS	10254005	1990-05-10	-227.70	A
USGS	10254005	1990-05-11	-227.80	A
USGS	10254005	1990-05-12	-227.80	A
USGS	10254005	1990-05-13	-227.80	A
USGS	10254005	1990-05-14	-227.80	A
USGS	10254005	1990-05-15	-227.80	A
USGS	10254005	1990-05-16	-227.80	A
USGS	10254005	1990-05-17	-227.80	A
USGS	10254005	1990-05-18	-227.80	A
USGS	10254005	1990-05-19	-227.80	A
USGS	10254005	1990-05-20	-227.80	A
USGS	10254005	1990-05-21	-227.80	A
USGS	10254005	1990-05-22	-227.80	A
USGS	10254005	1990-05-23	-227.80	A
USGS	10254005	1990-05-24	-227.80	A
USGS	10254005	1990-05-25	-227.80	A
USGS	10254005	1990-05-26	-227.90	A
USGS	10254005	1990-05-27	-227.90	A
USGS	10254005	1990-05-28	-227.90	A
USGS	10254005	1990-05-29	-227.90	A
USGS	10254005	1990-05-30	-227.90	A
USGS	10254005	1990-05-31	-227.90	A
USGS	10254005	1990-06-01	-227.90	A
USGS	10254005	1990-06-02	-227.90	A
USGS	10254005	1990-06-03	-227.90	A
USGS	10254005	1990-06-04	-227.90	A
USGS	10254005	1990-06-05	-227.90	A
USGS	10254005	1990-06-06	-227.90	A
USGS	10254005	1990-06-07	-227.90	A
USGS	10254005	1990-06-08	-227.90	A
USGS	10254005	1990-06-09	-227.90	A
USGS	10254005	1990-06-10	-227.90	A
USGS	10254005	1990-06-11	-227.90	A
USGS	10254005	1990-06-12	-227.90	A
USGS	10254005	1990-06-13	-227.90	A
USGS	10254005	1990-06-14	-227.90	A
USGS	10254005	1990-06-15	-227.90	A
USGS	10254005	1990-06-16	-227.90	A
USGS	10254005	1990-06-17	-228.00	A
USGS	10254005	1990-06-18	-228.00	A
USGS	10254005	1990-06-19	-228.00	A
USGS	10254005	1990-06-20	-228.00	A
USGS	10254005	1990-06-21	-228.00	A
USGS	10254005	1990-06-22	-228.00	A
USGS	10254005	1990-06-23	-228.00	A
USGS	10254005	1990-06-24	-228.00	A
USGS	10254005	1990-06-25	-228.00	A
USGS	10254005	1990-06-26	-228.00	A
USGS	10254005	1990-06-27	-228.00	A
USGS	10254005	1990-06-28	-228.00	A
USGS	10254005	1990-06-29	-228.00	A
USGS	10254005	1990-06-30	-228.00	A
USGS	10254005	1990-07-01	-228.00	A
USGS	10254005	1990-07-02	-228.00	A
USGS	10254005	1990-07-03	-228.00	A
USGS	10254005	1990-07-04	-228.00	A
USGS	10254005	1990-07-05	-228.00	A
USGS	10254005	1990-07-06	-228.00	A
USGS	10254005	1990-07-07	-228.00	A
USGS	10254005	1990-07-08	-228.00	A
USGS	10254005	1990-07-09	-228.00	A
USGS	10254005	1990-07-10	-228.00	A
USGS	10254005	1990-07-11	-228.00	A
USGS	10254005	1990-07-12	-228.00	A
USGS	10254005	1990-07-13	-228.00	A
USGS	10254005	1990-07-14	-228.00	A
USGS	10254005	1990-07-15	-228.00	A
USGS	10254005	1990-07-16	-228.00	A
USGS	10254005	1990-07-17	-228.00	A
USGS	10254005	1990-07-18	-228.00	A
USGS	10254005	1990-07-19	-228.00	A
USGS	10254005	1990-07-20	-228.00	A
USGS	10254005	1990-07-21	-228.00	A
USGS	10254005	1990-07-22	-228.10	A
USGS	10254005	1990-07-23	-228.10	A
USGS	10254005	1990-07-24	-228.10	A
USGS	10254005	1990-07-25	-228.10	A
USGS	10254005	1990-07-26	-228.10	A
USGS	10254005	1990-07-27	-228.10	A
USGS	10254005	1990-07-28	-228.10	A
USGS	10254005	1990-07-29	-228.20	A
USGS	10254005	1990-07-30	-228.20	A
USGS	10254005	1990-07-31	-228.20	A
USGS	10254005	1990-08-01	-228.20	A
USGS	10254005	1990-08-02	-228.20	A
USGS	10254005	1990-08-03	-228.20	A
USGS	10254005	1990-08-04	-228.20	A
USGS	10254005	1990-08-05	-228.20	A
USGS	10254005	1990-08-06	-228.20	A
USGS	10254005	1990-08-07	-228.20	A
USGS	10254005	1990-08-08	-228.20	A
USGS	10254005	1990-08-09	-228.20	A
USGS	10254005	1990-08-10	-228.20	A
USGS	10254005	1990-08-11	-228.20	A
USGS	10254005	1990-08-12	-228.20	A
USGS	10254005	1990-08-13	-228.20	A
USGS	10254005	1990-08-14	-228.20	A
USGS	10254005	1990-08-15	-228.20	A
USGS	10254005	1990-08-16	-228.20	A
USGS	10254005	1990-08-17	-228.20	A
USGS	10254005	1990-08-18	-228.30	A
USGS	10254005	1990-08-19	-228.30	A
USGS	10254005	1990-08-20	-228.30	A
USGS	10254005	1990-08-21	-228.40	A
USGS	10254005	1990-08-22	-228.40	A
USGS	10254005	1990-08-23	-228.40	A
USGS	10254005	1990-08-24	-228.40	A
USGS	10254005	1990-08-25	-228.40	A
USGS	10254005	1990-08-26	-228.40	A
USGS	10254005	1990-08-27	-228.40	A
USGS	10254005	1990-08-28	-228.40	A
USGS	10254005	1990-08-29	-228.40	A
USGS	10254005	1990-08-30	-228.50	A
USGS	10254005	1990-08-31	-228.50	A
USGS	10254005	1990-09-01	-228.50	A
USGS	10254005	1990-09-02	-228.50	A
USGS	10254005	1990-09-03	-228.50	A
USGS	10254005	1990-09-04	-228.50	A
USGS	10254005	1990-09-05	-228.50	A
USGS	10254005	1990-09-06	-228.50	A
USGS	10254005	1990-09-07	-228.50	A
USGS	10254005	1990-09-08	-228.50	A
USGS	10254005	1990-09-09	-228.50	A
USGS	10254005	1990-09-10	-228.50	A
USGS	10254005	1990-09-11	-228.50	A
USGS	10254005	1990-09-12	-228.50	A
USGS	10254005	1990-09-13	-228.50	A
USGS	10254005	1990-09-14	-228.50	A
USGS	10254005	1990-09-15	-228.50	A
USGS	10254005	1990-09-16	-228.50	A
USGS	10254005	1990-09-17	-228.60	A
USGS	10254005	1990-09-18	-228.60	A
USGS	10254005	1990-09-19	-228.60	A
USGS	10254005	1990-09-20	-228.60	A
USGS	10254005	1990-09-21	-228.60	A
USGS	10254005	1990-09-22	-228.60	A
USGS	10254005	1990-09-23	-228.60	A
USGS	10254005	1990-09-24	-228.60	A
USGS	10254005	1990-09-25	-228.60	A
USGS	10254005	1990-09-26	-228.60	A
USGS	10254005	1990-09-27	-228.60	A
USGS	10254005	1990-09-28	-228.60	A
USGS	10254005	1990-09-29	-228.60	A
USGS	10254005	1990-09-30	-228.60	A
USGS	10254005	1990-10-01	-228.60	A
USGS	10254005	1990-10-02	-228.60	A
USGS	10254005	1990-10-03	-228.60	A
USGS	10254005	1990-10-04	-228.60	A
USGS	10254005	1990-10-05	-228.60	A
USGS	10254005	1990-10-06	-228.60	A
USGS	10254005	1990-10-07	-228.60	A
USGS	10254005	1990-10-08	-228.70	A
USGS	10254005	1990-10-09	-228.70	A
USGS	10254005	1990-10-10	-228.70	A
USGS	10254005	1990-10-11	-228.70	A
USGS	10254005	1990-10-12	-228.70	A
USGS	10254005	1990-10-13	-228.70	A
USGS	10254005	1990-10-14	-228.70	A
USGS	10254005	1990-10-15	-228.70	A
USGS	10254005	1990-10-16	-228.70	A
USGS	10254005	1990-10-17	-228.70	A
USGS	10254005	1990-10-18	-228.70	A
USGS	10254005	1990-10-19	-228.70	A
USGS	10254005	1990-10-20	-228.70	A
USGS	10254005	1990-10-21	-228.70	A
USGS	10254005	1990-10-22	-228.70	A
USGS	10254005	1990-10-23	-228.70	A
USGS	10254005	1990-10-24	-228.70	A
USGS	10254005	1990-10-25	-228.70	A
USGS	10254005	1990-10-26	-228.70	A
USGS	10254005	1990-10-27	-228.70	A
USGS	10254005	1990-10-28	-228.70	A
USGS	10254005	1990-10-29	-228.70	A
USGS	10254005	1990-10-30	-228.70	A
USGS	10254005	1990-10-31	-228.70	A
USGS	10254005	1990-11-01	-228.70	A
USGS	10254005	1990-11-02	-228.70	A
USGS	10254005	1990-11-03	-228.70	A
USGS	10254005	1990-11-04	-228.80	A
USGS	10254005	1990-11-05	-228.80	A
USGS	10254005	1990-11-06	-228.80	A
USGS	10254005	1990-11-07	-228.80	A
USGS	10254005	1990-11-08	-228.80	A
USGS	10254005	1990-11-09	-228.80	A
USGS	10254005	1990-11-10	-228.80	A
USGS	10254005	1990-11-11	-228.80	A
USGS	10254005	1990-11-12	-228.80	A
USGS	10254005	1990-11-13	-228.80	A
USGS	10254005	1990-11-14	-228.80	A
USGS	10254005	1990-11-15	-228.80	A
USGS	10254005	1990-11-16	-228.80	A
USGS	10254005	1990-11-17	-228.80	A
USGS	10254005	1990-11-18	-228.80	A
USGS	10254005	1990-11-19	-228.80	A
USGS	10254005	1990-11-20	-228.80	A
USGS	10254005	1990-11-21	-228.80	A
USGS	10254005	1990-11-22	-228.80	A
USGS	10254005	1990-11-23	-228.80	A
USGS	10254005	1990-11-24	-228.80	A
USGS	10254005	1990-11-25	-228.80	A
USGS	10254005	1990-11-26	-228.80	A
USGS	10254005	1990-11-27	-228.80	A
USGS	10254005	1990-11-28	-228.80	A
USGS	10254005	1990-11-29	-228.80	A
USGS	10254005	1990-11-30	-228.80	A
USGS	10254005	1990-12-01	-228.80	A
USGS	10254005	1990-12-02	-228.80	A
USGS	10254005	1990-12-03	-228.80	A
USGS	10254005	1990-12-04	-228.80	A
USGS	10254005	1990-12-05	-228.80	A
USGS	10254005	1990-12-06	-228.80	A
USGS	10254005	1990-12-07	-228.80	A
USGS	10254005	1990-12-08	-228.70	A
USGS	10254005	1990-12-09	-228.70	A
USGS	10254005	1990-12-10	-228.70	A
USGS	10254005	1990-12-11	-228.70	A
USGS	10254005	1990-12-12	-228.70	A
USGS	10254005	1990-12-13	-228.70	A
USGS	10254005	1990-12-14	-228.70	A
USGS	10254005	1990-12-15	-228.70	A
USGS	10254005	1990-12-16	-228.70	A
USGS	10254005	1990-12-17	-228.70	A
USGS	10254005	1990-12-18	-228.70	A
USGS	10254005	1990-12-19	-228.70	A
USGS	10254005	1990-12-20	-228.70	A
USGS	10254005	1990-12-21	-228.70	A
USGS	10254005	1990-12-22	-228.70	A
USGS	10254005	1990-12-23	-228.70	A
USGS	10254005	1990-12-24	-228.70	A
USGS	10254005	1990-12-25	-228.70	A
USGS	10254005	1990-12-26	-228.70	A
USGS	10254005	1990-12-27	-228.70	A
USGS	10254005	1990-12-28	-228.70	A
USGS	10254005	1990-12-29	-228.70	A
USGS	10254005	1990-12-30	-228.70	A
USGS	10254005	1990-12-31	-228.70	A
USGS	10254005	1991-01-01	-228.70	A
USGS	10254005	1991-01-02	-228.70	A
USGS	10254005	1991-01-03	-228.70	A
USGS	10254005	1991-01-04	-228.60	A
USGS	10254005	1991-01-05	-228.60	A
USGS	10254005	1991-01-06	-228.60	A
USGS	10254005	1991-01-07	-228.60	A
USGS	10254005	1991-01-08	-228.60	A
USGS	10254005	1991-01-09	-228.60	A
